itemId,parentItemId,salePrice,upc,categoryPath,thumbnailImage,mediumImage,largeImage,categoryNode
176251471,176251471,418.97,754292154162,Electronics/Electronics Certified Refurbished/Laptops - Certified Refurbished,https://i5.walmartimages.com/asr/14753ac9-8786-4cdb-a741-809fd29448b7_1.08f00f964e687aaea4c259d6c1dd9f52.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/14753ac9-8786-4cdb-a741-809fd29448b7_1.08f00f964e687aaea4c259d6c1dd9f52.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/14753ac9-8786-4cdb-a741-809fd29448b7_1.08f00f964e687aaea4c259d6c1dd9f52.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3096707_9898521
559588141,559588141,169.99,190780819227,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,https://i5.walmartimages.com/asr/5db3baa5-c1c9-45f3-b48e-a2ec764d9114_1.e402d78317e208fef09d505d230bd439.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/5db3baa5-c1c9-45f3-b48e-a2ec764d9114_1.e402d78317e208fef09d505d230bd439.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/5db3baa5-c1c9-45f3-b48e-a2ec764d9114_1.e402d78317e208fef09d505d230bd439.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
22084097,22084097,424.99,887037776838,Electronics/Computers/Laptops/Laptops By Brand/Lenovo Laptops,https://i5.walmartimages.com/asr/606f29b1-0f63-4abd-99d4-9c0f57be4ce8_1.eb68b858f3d9aa75b5c49adfbe3d5300.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/606f29b1-0f63-4abd-99d4-9c0f57be4ce8_1.eb68b858f3d9aa75b5c49adfbe3d5300.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/606f29b1-0f63-4abd-99d4-9c0f57be4ce8_1.eb68b858f3d9aa75b5c49adfbe3d5300.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
779074677,779074677,878.37,190198157775,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,https://i5.walmartimages.com/asr/7b864119-95b4-45ce-a795-98d75bd0c85c_1.9ef08aba392b94a0d7415f553672f6c1.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/7b864119-95b4-45ce-a795-98d75bd0c85c_1.9ef08aba392b94a0d7415f553672f6c1.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/7b864119-95b4-45ce-a795-98d75bd0c85c_1.9ef08aba392b94a0d7415f553672f6c1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
940273768,940273768,205.88,889349589632,Electronics/Computers/Laptops/Shop Laptops by Type/Google Chromebook,https://i5.walmartimages.com/asr/a6b78c67-cffa-4c92-8716-06d5b63fda18_1.08c8147f08f0f8c9c350b764e5757f96.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/a6b78c67-cffa-4c92-8716-06d5b63fda18_1.08c8147f08f0f8c9c350b764e5757f96.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/a6b78c67-cffa-4c92-8716-06d5b63fda18_1.08c8147f08f0f8c9c350b764e5757f96.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
44709737,44709737,185.88,825633341647,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,https://i5.walmartimages.com/asr/dd65d51f-bcbc-429e-af6f-fe7c5a672ffc_1.22dc5606842a9ba8a70ff28b19b16876.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/dd65d51f-bcbc-429e-af6f-fe7c5a672ffc_1.22dc5606842a9ba8a70ff28b19b16876.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/dd65d51f-bcbc-429e-af6f-fe7c5a672ffc_1.22dc5606842a9ba8a70ff28b19b16876.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
137614797,137614797,1249.0,743724270693,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,https://i5.walmartimages.com/asr/c42cde56-d099-4749-98b7-2ab40e2fcbf5_1.5e2b3d42e9321504d7eda7c157901e76.png?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c42cde56-d099-4749-98b7-2ab40e2fcbf5_1.5e2b3d42e9321504d7eda7c157901e76.png?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c42cde56-d099-4749-98b7-2ab40e2fcbf5_1.5e2b3d42e9321504d7eda7c157901e76.png?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
55252940,55252940,275.74,825633408548,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,https://i5.walmartimages.com/asr/1e860b09-82a4-429f-b2e2-85ed2a8fc71b_1.dc44997f1f15ba3ddcabf6b3ac91c8ba.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/1e860b09-82a4-429f-b2e2-85ed2a8fc71b_1.dc44997f1f15ba3ddcabf6b3ac91c8ba.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/1e860b09-82a4-429f-b2e2-85ed2a8fc71b_1.dc44997f1f15ba3ddcabf6b3ac91c8ba.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
350937740,350937740,499.0,192563561323,Electronics/Computers/Laptops/Laptops By Brand/Lenovo Laptops,https://i5.walmartimages.com/asr/182a0532-6704-45a3-a3a2-1a61fe4a79f4_1.c33a91b48d978bba765eb655d6c381a8.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/182a0532-6704-45a3-a3a2-1a61fe4a79f4_1.c33a91b48d978bba765eb655d6c381a8.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/182a0532-6704-45a3-a3a2-1a61fe4a79f4_1.c33a91b48d978bba765eb655d6c381a8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
55855199,55855199,331.56,825633419391,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,https://i5.walmartimages.com/asr/cc646c34-9ae4-40c6-8b40-bd92aee7cf72_1.1d480ca768b1331baefbb43f06be7839.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/cc646c34-9ae4-40c6-8b40-bd92aee7cf72_1.1d480ca768b1331baefbb43f06be7839.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/cc646c34-9ae4-40c6-8b40-bd92aee7cf72_1.1d480ca768b1331baefbb43f06be7839.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
624673262,624673262,129.0,618996960958,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,https://i5.walmartimages.com/asr/80bff946-7d96-41f6-8242-0db3721bf932_1.1b92f50f7670c0b51bc31962dea36081.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/80bff946-7d96-41f6-8242-0db3721bf932_1.1b92f50f7670c0b51bc31962dea36081.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/80bff946-7d96-41f6-8242-0db3721bf932_1.1b92f50f7670c0b51bc31962dea36081.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
120200297,120200297,277.0,643648019586,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,https://i5.walmartimages.com/asr/65a5a946-87a5-472a-b7c0-6c04ceded940_1.718040d99e66711dac59289a10b05e6a.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/65a5a946-87a5-472a-b7c0-6c04ceded940_1.718040d99e66711dac59289a10b05e6a.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/65a5a946-87a5-472a-b7c0-6c04ceded940_1.718040d99e66711dac59289a10b05e6a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
579684052,579684052,275.97,191200446757,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,https://i5.walmartimages.com/asr/14eb707c-2862-413b-9874-4f56a511834e_1.1765a3319ac50ee5e01ed1e710f44cbe.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/14eb707c-2862-413b-9874-4f56a511834e_1.1765a3319ac50ee5e01ed1e710f44cbe.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/14eb707c-2862-413b-9874-4f56a511834e_1.1765a3319ac50ee5e01ed1e710f44cbe.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
162177009,162177009,1384.0,741807521120,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,https://i5.walmartimages.com/asr/dd9da8b4-3add-4b76-a116-67e2f180500f_1.cd1e42e1ebfb950b8132f999a4c6d6e1.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/dd9da8b4-3add-4b76-a116-67e2f180500f_1.cd1e42e1ebfb950b8132f999a4c6d6e1.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/dd9da8b4-3add-4b76-a116-67e2f180500f_1.cd1e42e1ebfb950b8132f999a4c6d6e1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
55323014,55323014,615.89,191081676724,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,https://i5.walmartimages.com/asr/f1611815-6191-459d-881d-5cbee6b3d8f4_1.1996c19ef1a744e71bbed9927ceb5397.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/f1611815-6191-459d-881d-5cbee6b3d8f4_1.1996c19ef1a744e71bbed9927ceb5397.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/f1611815-6191-459d-881d-5cbee6b3d8f4_1.1996c19ef1a744e71bbed9927ceb5397.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
579684052,579684052,275.97,191200446757,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,https://i5.walmartimages.com/asr/14eb707c-2862-413b-9874-4f56a511834e_1.1765a3319ac50ee5e01ed1e710f44cbe.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/14eb707c-2862-413b-9874-4f56a511834e_1.1765a3319ac50ee5e01ed1e710f44cbe.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/14eb707c-2862-413b-9874-4f56a511834e_1.1765a3319ac50ee5e01ed1e710f44cbe.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
336119534,336119534,648.99,192018042315,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,https://i5.walmartimages.com/asr/2ec1fbf6-cb04-4ff3-a0d7-96d731fed4f6_1.80fb181db8f18df6a626d06b08e7ae2a.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/2ec1fbf6-cb04-4ff3-a0d7-96d731fed4f6_1.80fb181db8f18df6a626d06b08e7ae2a.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/2ec1fbf6-cb04-4ff3-a0d7-96d731fed4f6_1.80fb181db8f18df6a626d06b08e7ae2a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
54427781,54427781,642.0,199627320414,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,https://i5.walmartimages.com/asr/f51e85d2-272c-4d63-83a4-39618a671f20_1.31bdd54c369a77662ab8f0d1e0de80e7.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/f51e85d2-272c-4d63-83a4-39618a671f20_1.31bdd54c369a77662ab8f0d1e0de80e7.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/f51e85d2-272c-4d63-83a4-39618a671f20_1.31bdd54c369a77662ab8f0d1e0de80e7.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
55727649,55727649,317.77,825633415454,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,https://i5.walmartimages.com/asr/1403b3f5-e75a-4b13-afb0-1e9367be81a8_1.511aa649122d572bc3aed250cb0d52a9.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/1403b3f5-e75a-4b13-afb0-1e9367be81a8_1.511aa649122d572bc3aed250cb0d52a9.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/1403b3f5-e75a-4b13-afb0-1e9367be81a8_1.511aa649122d572bc3aed250cb0d52a9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
201069437,201069437,559.99,192545210690,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,https://i5.walmartimages.com/asr/d3ff7881-f23e-4f95-b8ca-23776920571b_1.44e82ed063b464f86bfe5b75882b5440.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/d3ff7881-f23e-4f95-b8ca-23776920571b_1.44e82ed063b464f86bfe5b75882b5440.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/d3ff7881-f23e-4f95-b8ca-23776920571b_1.44e82ed063b464f86bfe5b75882b5440.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
107179405,107179405,1849.11,884116261421,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,https://i5.walmartimages.com/asr/d2785908-1b98-45de-b26e-b764a294ae91_1.e61ae4caca70d79c0bbd6be3078e24d6.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/d2785908-1b98-45de-b26e-b764a294ae91_1.e61ae4caca70d79c0bbd6be3078e24d6.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/d2785908-1b98-45de-b26e-b764a294ae91_1.e61ae4caca70d79c0bbd6be3078e24d6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
797171425,797171425,849.99,884116276746,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,https://i5.walmartimages.com/asr/307285ec-fbd8-4135-b677-00ac7472874c_1.b24caaf81c05663749d7fa5ad80729f7.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/307285ec-fbd8-4135-b677-00ac7472874c_1.b24caaf81c05663749d7fa5ad80729f7.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/307285ec-fbd8-4135-b677-00ac7472874c_1.b24caaf81c05663749d7fa5ad80729f7.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
259064827,259064827,1019.99,884116276371,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,https://i5.walmartimages.com/asr/82f05504-f15d-4d69-86e6-3ae0168b93d6_1.f732bfcee623330331839c1d2133ec85.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/82f05504-f15d-4d69-86e6-3ae0168b93d6_1.f732bfcee623330331839c1d2133ec85.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/82f05504-f15d-4d69-86e6-3ae0168b93d6_1.f732bfcee623330331839c1d2133ec85.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
605388922,605388922,339.99,051716307693,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,https://i5.walmartimages.com/asr/a6b8b6a2-5a01-4631-9245-537b082902f1_1.7588851114be3b2408fe2cb0641cf58d.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/a6b8b6a2-5a01-4631-9245-537b082902f1_1.7588851114be3b2408fe2cb0641cf58d.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/a6b8b6a2-5a01-4631-9245-537b082902f1_1.7588851114be3b2408fe2cb0641cf58d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
114916309,114916309,247.95,643648019005,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,https://i5.walmartimages.com/asr/8c74546b-7970-466d-8c9e-1970a6c555fb_1.411bcf746196448741dd6eb960bec7dc.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/8c74546b-7970-466d-8c9e-1970a6c555fb_1.411bcf746196448741dd6eb960bec7dc.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/8c74546b-7970-466d-8c9e-1970a6c555fb_1.411bcf746196448741dd6eb960bec7dc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
471112545,471112545,652.46,884116293422,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,https://i5.walmartimages.com/asr/42a5d87b-f194-45c8-bd58-c68ea4acc94e_1.5b22a0f016058bfc110fdb6b889f5828.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/42a5d87b-f194-45c8-bd58-c68ea4acc94e_1.5b22a0f016058bfc110fdb6b889f5828.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/42a5d87b-f194-45c8-bd58-c68ea4acc94e_1.5b22a0f016058bfc110fdb6b889f5828.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
51053625,51053625,644.0,019962980152,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,https://i5.walmartimages.com/asr/daefd61e-a557-4ce9-bece-f14d750ad244_1.68678f5e8b9cf18b341abb3149d29c8b.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/daefd61e-a557-4ce9-bece-f14d750ad244_1.68678f5e8b9cf18b341abb3149d29c8b.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/daefd61e-a557-4ce9-bece-f14d750ad244_1.68678f5e8b9cf18b341abb3149d29c8b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
959197982,959197982,329.0,884116261797,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,https://i5.walmartimages.com/asr/d1f0b706-66e7-4524-9365-dbb98f95769a_1.acae81fbe095531c44c3922b5bdd52de.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/d1f0b706-66e7-4524-9365-dbb98f95769a_1.acae81fbe095531c44c3922b5bdd52de.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/d1f0b706-66e7-4524-9365-dbb98f95769a_1.acae81fbe095531c44c3922b5bdd52de.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
47085636,47085636,218.0,825633345485,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,https://i5.walmartimages.com/asr/48d6f9dd-fb05-439c-8b30-0911674f5426_1.6b77007a3dd8ec2fa356550b9127c2e1.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/48d6f9dd-fb05-439c-8b30-0911674f5426_1.6b77007a3dd8ec2fa356550b9127c2e1.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/48d6f9dd-fb05-439c-8b30-0911674f5426_1.6b77007a3dd8ec2fa356550b9127c2e1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
899283922,899283922,174.97,680596404187,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,https://i5.walmartimages.com/asr/d2158ced-fd29-4d28-be2a-d8549a09988c_1.1ed18b35c2816867c4c6dce4af7a501d.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/d2158ced-fd29-4d28-be2a-d8549a09988c_1.1ed18b35c2816867c4c6dce4af7a501d.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/d2158ced-fd29-4d28-be2a-d8549a09988c_1.1ed18b35c2816867c4c6dce4af7a501d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
176748153,176748153,549.45,754292156739,Electronics/Computers/Laptops/Shop Laptops by Type/Ultrabooks,https://i5.walmartimages.com/asr/391e0efe-ef2a-4460-9658-432c58f0f3da_1.80fe972b38971cfa423412e82c4f8996.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/391e0efe-ef2a-4460-9658-432c58f0f3da_1.80fe972b38971cfa423412e82c4f8996.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/391e0efe-ef2a-4460-9658-432c58f0f3da_1.80fe972b38971cfa423412e82c4f8996.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
757937315,757937315,947.0,841434197276,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,https://i5.walmartimages.com/asr/357b45b2-c5b7-443a-a644-7b40846a82e0_1.e8fbef89aaec18531bc595a0986f0240.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/357b45b2-c5b7-443a-a644-7b40846a82e0_1.e8fbef89aaec18531bc595a0986f0240.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/357b45b2-c5b7-443a-a644-7b40846a82e0_1.e8fbef89aaec18531bc595a0986f0240.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
51053654,51053654,1569.82,190151427211,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,https://i5.walmartimages.com/asr/da3f6de6-6a00-48ee-a8ed-986d2cc8d8bc_1.33b707b8d580aa26896ee74b5c2b9896.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/da3f6de6-6a00-48ee-a8ed-986d2cc8d8bc_1.33b707b8d580aa26896ee74b5c2b9896.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/da3f6de6-6a00-48ee-a8ed-986d2cc8d8bc_1.33b707b8d580aa26896ee74b5c2b9896.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
475374165,475374165,1384.0,888462108614,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,https://i5.walmartimages.com/asr/2b89b1cf-ddc0-49ec-80f9-b073e8388ba3_1.46a06a1d0316bd7945539264d9c65106.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/2b89b1cf-ddc0-49ec-80f9-b073e8388ba3_1.46a06a1d0316bd7945539264d9c65106.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/2b89b1cf-ddc0-49ec-80f9-b073e8388ba3_1.46a06a1d0316bd7945539264d9c65106.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
50910365,50910365,432.32,825633354692,Electronics/Computers/Laptops/Shop Laptops by Type/Ultrabooks,https://i5.walmartimages.com/asr/c20c1493-a7bd-483b-97c4-a36f6731c5bb_1.6b2def09b2c833dfff8ef55d38b2fb82.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c20c1493-a7bd-483b-97c4-a36f6731c5bb_1.6b2def09b2c833dfff8ef55d38b2fb82.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c20c1493-a7bd-483b-97c4-a36f6731c5bb_1.6b2def09b2c833dfff8ef55d38b2fb82.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
221976414,221976414,188.33,190403037779,Electronics/Electronics Certified Refurbished/Laptops - Certified Refurbished,https://i5.walmartimages.com/asr/0bfdae21-3f44-4ec5-9555-aba451e573d6_1.b56a95be76527a42bac40491a135395c.jpeg?odnHeight=100&odnWidth=100&odnBg=ffffff,https://i5.walmartimages.com/asr/0bfdae21-3f44-4ec5-9555-aba451e573d6_1.b56a95be76527a42bac40491a135395c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,https://i5.walmartimages.com/asr/0bfdae21-3f44-4ec5-9555-aba451e573d6_1.b56a95be76527a42bac40491a135395c.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff,3944_3096707_9898521
51053623,51053623,499.0,019962982156,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,https://i5.walmartimages.com/asr/6ba9f115-33a1-4bfe-97f6-672804f57e6b_1.c734207aa9c87c8b4b3cc854f077797b.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/6ba9f115-33a1-4bfe-97f6-672804f57e6b_1.c734207aa9c87c8b4b3cc854f077797b.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/6ba9f115-33a1-4bfe-97f6-672804f57e6b_1.c734207aa9c87c8b4b3cc854f077797b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
49822542,49822542,374.15,825633349063,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,https://i5.walmartimages.com/asr/86640730-56c1-44f6-b98c-e6da381372ea_1.1efa9985e513bde8b3026cb692146458.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/86640730-56c1-44f6-b98c-e6da381372ea_1.1efa9985e513bde8b3026cb692146458.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/86640730-56c1-44f6-b98c-e6da381372ea_1.1efa9985e513bde8b3026cb692146458.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
